"","date","troop","NDVI"
"1",2012-12-18,"rst",0.686155437
"2",2012-12-19,"rst",0.686155437
"3",2012-12-20,"rst",0.686155437
"4",2012-12-21,"rst",0.686155437
"5",2012-12-22,"rst",0.686155437
"6",2012-12-23,"rst",0.686155437
"7",2012-12-24,"rst",0.686155437
"8",2012-12-25,"rst",0.686155437
"9",2012-12-26,"rst",0.686155437
"10",2012-12-27,"rst",0.686155437
"11",2012-12-28,"rst",0.686155437
"12",2012-12-29,"rst",0.686155437
"13",2012-12-30,"rst",0.686155437
"14",2012-12-31,"rst",0.686155437
"15",2013-01-01,"rst",0.614265264
"16",2013-01-02,"rst",0.614265264
"17",2013-01-03,"rst",0.614265264
"18",2013-01-04,"rst",0.614265264
"19",2013-01-05,"rst",0.614265264
"20",2013-01-06,"rst",0.614265264
"21",2013-01-07,"rst",0.614265264
"22",2013-01-08,"rst",0.614265264
"23",2013-01-09,"rst",0.614265264
"24",2013-01-10,"rst",0.614265264
"25",2013-01-11,"rst",0.614265264
"26",2013-01-12,"rst",0.614265264
"27",2013-01-13,"rst",0.614265264
"28",2013-01-14,"rst",0.614265264
"29",2013-01-15,"rst",0.614265264
"30",2013-01-16,"rst",0.614265264
"31",2013-01-17,"rst",0.549915423
"32",2013-01-18,"rst",0.549915423
"33",2013-01-19,"rst",0.549915423
"34",2013-01-20,"rst",0.549915423
"35",2013-01-21,"rst",0.549915423
"36",2013-01-22,"rst",0.549915423
"37",2013-01-23,"rst",0.549915423
"38",2013-01-24,"rst",0.549915423
"39",2013-01-25,"rst",0.549915423
"40",2013-01-26,"rst",0.549915423
"41",2013-01-27,"rst",0.549915423
"42",2013-01-28,"rst",0.549915423
"43",2013-01-29,"rst",0.549915423
"44",2013-01-30,"rst",0.549915423
"45",2013-01-31,"rst",0.549915423
"46",2013-02-01,"rst",0.549915423
"47",2013-02-02,"rst",0.578331827
"48",2013-02-03,"rst",0.578331827
"49",2013-02-04,"rst",0.578331827
"50",2013-02-05,"rst",0.578331827
"51",2013-02-06,"rst",0.578331827
"52",2013-02-07,"rst",0.578331827
"53",2013-02-08,"rst",0.578331827
"54",2013-02-09,"rst",0.578331827
"55",2013-02-10,"rst",0.578331827
"56",2013-02-11,"rst",0.578331827
"57",2013-02-12,"rst",0.578331827
"58",2013-02-13,"rst",0.578331827
"59",2013-02-14,"rst",0.578331827
"60",2013-02-15,"rst",0.578331827
"61",2013-02-16,"rst",0.578331827
"62",2013-02-17,"rst",0.578331827
"63",2013-02-18,"rst",0.505311476
"64",2013-02-19,"rst",0.505311476
"65",2013-02-20,"rst",0.505311476
"66",2013-02-21,"rst",0.505311476
"67",2013-02-22,"rst",0.505311476
"68",2013-02-23,"rst",0.505311476
"69",2013-02-24,"rst",0.505311476
"70",2013-02-25,"rst",0.505311476
"71",2013-02-26,"rst",0.505311476
"72",2013-02-27,"rst",0.505311476
"73",2013-02-28,"rst",0.505311476
"74",2013-03-01,"rst",0.505311476
"75",2013-03-02,"rst",0.505311476
"76",2013-03-03,"rst",0.505311476
"77",2013-03-04,"rst",0.505311476
"78",2013-03-05,"rst",0.505311476
"79",2013-03-06,"rst",0.530020626
"80",2013-03-07,"rst",0.530020626
"81",2013-03-08,"rst",0.530020626
"82",2013-03-09,"rst",0.530020626
"83",2013-03-10,"rst",0.530020626
"84",2013-03-11,"rst",0.530020626
"85",2013-03-12,"rst",0.530020626
"86",2013-03-13,"rst",0.530020626
"87",2013-03-14,"rst",0.530020626
"88",2013-03-15,"rst",0.530020626
"89",2013-03-16,"rst",0.530020626
"90",2013-03-17,"rst",0.530020626
"91",2013-03-18,"rst",0.530020626
"92",2013-03-19,"rst",0.530020626
"93",2013-03-20,"rst",0.530020626
"94",2013-03-21,"rst",0.530020626
"95",2013-03-22,"rst",0.530020626
"96",2013-03-23,"rst",0.530020626
"97",2013-03-24,"rst",0.530020626
"98",2013-03-25,"rst",0.530020626
"99",2013-03-26,"rst",0.530020626
"100",2013-03-27,"rst",0.530020626
"101",2013-03-28,"rst",0.530020626
"102",2013-03-29,"rst",0.530020626
"103",2013-03-30,"rst",0.530020626
"104",2013-03-31,"rst",0.530020626
"105",2013-04-01,"rst",0.530020626
"106",2013-04-02,"rst",0.530020626
"107",2013-04-03,"rst",0.530020626
"108",2013-04-04,"rst",0.530020626
"109",2013-04-05,"rst",0.530020626
"110",2013-04-06,"rst",0.530020626
"111",2013-04-07,"rst",0.586948357
"112",2013-04-08,"rst",0.586948357
"113",2013-04-09,"rst",0.586948357
"114",2013-04-10,"rst",0.586948357
"115",2013-04-11,"rst",0.586948357
"116",2013-04-12,"rst",0.586948357
"117",2013-04-13,"rst",0.586948357
"118",2013-04-14,"rst",0.586948357
"119",2013-04-15,"rst",0.586948357
"120",2013-04-16,"rst",0.586948357
"121",2013-04-17,"rst",0.586948357
"122",2013-04-18,"rst",0.586948357
"123",2013-04-19,"rst",0.586948357
"124",2013-04-20,"rst",0.586948357
"125",2013-04-21,"rst",0.586948357
"126",2013-04-22,"rst",0.586948357
"127",2013-04-23,"rst",0.532184936
"128",2013-04-24,"rst",0.532184936
"129",2013-04-25,"rst",0.532184936
"130",2013-04-26,"rst",0.532184936
"131",2013-04-27,"rst",0.532184936
"132",2013-04-28,"rst",0.532184936
"133",2013-04-29,"rst",0.532184936
"134",2013-04-30,"rst",0.532184936
"135",2013-05-01,"rst",0.532184936
"136",2013-05-02,"rst",0.532184936
"137",2013-05-03,"rst",0.532184936
"138",2013-05-04,"rst",0.532184936
"139",2013-05-05,"rst",0.532184936
"140",2013-05-06,"rst",0.532184936
"141",2013-05-07,"rst",0.532184936
"142",2013-05-08,"rst",0.532184936
"143",2013-05-09,"rst",0.604398839
"144",2013-05-10,"rst",0.604398839
"145",2013-05-11,"rst",0.604398839
"146",2013-05-12,"rst",0.604398839
"147",2013-05-13,"rst",0.604398839
"148",2013-05-14,"rst",0.604398839
"149",2013-05-15,"rst",0.604398839
"150",2013-05-16,"rst",0.604398839
"151",2013-05-17,"rst",0.604398839
"152",2013-05-18,"rst",0.604398839
"153",2013-05-19,"rst",0.604398839
"154",2013-05-20,"rst",0.604398839
"155",2013-05-21,"rst",0.604398839
"156",2013-05-22,"rst",0.604398839
"157",2013-05-23,"rst",0.604398839
"158",2013-05-24,"rst",0.604398839
"159",2013-05-25,"rst",0.628042427
"160",2013-05-26,"rst",0.628042427
"161",2013-05-27,"rst",0.628042427
"162",2013-05-28,"rst",0.628042427
"163",2013-05-29,"rst",0.628042427
"164",2013-05-30,"rst",0.628042427
"165",2013-05-31,"rst",0.628042427
"166",2013-06-01,"rst",0.628042427
"167",2013-06-02,"rst",0.628042427
"168",2013-06-03,"rst",0.628042427
"169",2013-06-04,"rst",0.628042427
"170",2013-06-05,"rst",0.628042427
"171",2013-06-06,"rst",0.628042427
"172",2013-06-07,"rst",0.628042427
"173",2013-06-08,"rst",0.628042427
"174",2013-06-09,"rst",0.628042427
"175",2013-06-10,"rst",0.612704976
"176",2013-06-11,"rst",0.612704976
"177",2013-06-12,"rst",0.612704976
"178",2013-06-13,"rst",0.612704976
"179",2013-06-14,"rst",0.612704976
"180",2013-06-15,"rst",0.612704976
"181",2013-06-16,"rst",0.612704976
"182",2013-06-17,"rst",0.612704976
"183",2013-06-18,"rst",0.612704976
"184",2013-06-19,"rst",0.612704976
"185",2013-06-20,"rst",0.612704976
"186",2013-06-21,"rst",0.612704976
"187",2013-06-22,"rst",0.612704976
"188",2013-06-23,"rst",0.612704976
"189",2013-06-24,"rst",0.612704976
"190",2013-06-25,"rst",0.612704976
"191",2013-06-26,"rst",0.568912894
"192",2013-06-27,"rst",0.568912894
"193",2013-06-28,"rst",0.568912894
"194",2013-06-29,"rst",0.568912894
"195",2013-06-30,"rst",0.568912894
"196",2013-07-01,"rst",0.568912894
"197",2013-07-02,"rst",0.568912894
"198",2013-07-03,"rst",0.568912894
"199",2013-07-04,"rst",0.568912894
"200",2013-07-05,"rst",0.568912894
"201",2013-07-06,"rst",0.568912894
"202",2013-07-07,"rst",0.568912894
"203",2013-07-08,"rst",0.568912894
"204",2013-07-09,"rst",0.568912894
"205",2013-07-10,"rst",0.568912894
"206",2013-07-11,"rst",0.568912894
"207",2013-07-12,"rst",0.560625743
"208",2013-07-13,"rst",0.560625743
"209",2013-07-14,"rst",0.560625743
"210",2013-07-15,"rst",0.560625743
"211",2013-07-16,"rst",0.560625743
"212",2013-07-17,"rst",0.560625743
"213",2013-07-18,"rst",0.560625743
"214",2013-07-19,"rst",0.560625743
"215",2013-07-20,"rst",0.560625743
"216",2013-07-21,"rst",0.560625743
"217",2013-07-22,"rst",0.560625743
"218",2013-07-23,"rst",0.560625743
"219",2013-07-24,"rst",0.560625743
"220",2013-07-25,"rst",0.560625743
"221",2013-07-26,"rst",0.560625743
"222",2013-07-27,"rst",0.560625743
"223",2013-07-28,"rst",0.573032419
"224",2013-07-29,"rst",0.573032419
"225",2013-07-30,"rst",0.573032419
"226",2013-07-31,"rst",0.573032419
"227",2013-08-01,"rst",0.573032419
"228",2013-08-02,"rst",0.573032419
"229",2013-08-03,"rst",0.573032419
"230",2013-08-04,"rst",0.573032419
"231",2013-08-05,"rst",0.573032419
"232",2013-08-06,"rst",0.573032419
"233",2013-08-07,"rst",0.573032419
"234",2013-08-08,"rst",0.573032419
"235",2013-08-09,"rst",0.573032419
"236",2013-08-10,"rst",0.573032419
"237",2013-08-11,"rst",0.573032419
"238",2013-08-12,"rst",0.573032419
"239",2013-08-13,"rst",0.518930983
"240",2013-08-14,"rst",0.518930983
"241",2013-08-15,"rst",0.518930983
"242",2013-08-16,"rst",0.518930983
"243",2013-08-17,"rst",0.518930983
"244",2013-08-18,"rst",0.518930983
"245",2013-08-19,"rst",0.518930983
"246",2013-08-20,"rst",0.518930983
"247",2013-08-21,"rst",0.518930983
"248",2013-08-22,"rst",0.518930983
"249",2013-08-23,"rst",0.518930983
"250",2013-08-24,"rst",0.518930983
"251",2013-08-25,"rst",0.518930983
"252",2013-08-26,"rst",0.518930983
"253",2013-08-27,"rst",0.518930983
"254",2013-08-28,"rst",0.518930983
"255",2013-08-29,"rst",0.468856583
"256",2013-08-30,"rst",0.468856583
"257",2013-08-31,"rst",0.468856583
"258",2013-09-01,"rst",0.468856583
"259",2013-09-02,"rst",0.468856583
"260",2013-09-03,"rst",0.468856583
"261",2013-09-04,"rst",0.468856583
"262",2013-09-05,"rst",0.468856583
"263",2013-09-06,"rst",0.468856583
"264",2013-09-07,"rst",0.468856583
"265",2013-09-08,"rst",0.468856583
"266",2013-09-09,"rst",0.468856583
"267",2013-09-10,"rst",0.468856583
"268",2013-09-11,"rst",0.468856583
"269",2013-09-12,"rst",0.468856583
"270",2013-09-13,"rst",0.468856583
"271",2013-09-14,"rst",0.419110276
"272",2013-09-15,"rst",0.419110276
"273",2013-09-16,"rst",0.419110276
"274",2013-09-17,"rst",0.419110276
"275",2013-09-18,"rst",0.419110276
"276",2013-09-19,"rst",0.419110276
"277",2013-09-20,"rst",0.419110276
"278",2013-09-21,"rst",0.419110276
"279",2013-09-22,"rst",0.419110276
"280",2013-09-23,"rst",0.419110276
"281",2013-09-24,"rst",0.419110276
"282",2013-09-25,"rst",0.419110276
"283",2013-09-26,"rst",0.419110276
"284",2013-09-27,"rst",0.419110276
"285",2013-09-28,"rst",0.419110276
"286",2013-09-29,"rst",0.419110276
"287",2013-09-30,"rst",0.397583107
"288",2013-10-01,"rst",0.397583107
"289",2013-10-02,"rst",0.397583107
"290",2013-10-03,"rst",0.397583107
"291",2013-10-04,"rst",0.397583107
"292",2013-10-05,"rst",0.397583107
"293",2013-10-06,"rst",0.397583107
"294",2013-10-07,"rst",0.397583107
"295",2013-10-08,"rst",0.397583107
"296",2013-10-09,"rst",0.397583107
"297",2013-10-10,"rst",0.397583107
"298",2013-10-11,"rst",0.397583107
"299",2013-10-12,"rst",0.397583107
"300",2013-10-13,"rst",0.397583107
"301",2013-10-14,"rst",0.397583107
"302",2013-10-15,"rst",0.397583107
"303",2013-10-16,"rst",0.487116493
"304",2013-10-17,"rst",0.487116493
"305",2013-10-18,"rst",0.487116493
"306",2013-10-19,"rst",0.487116493
"307",2013-10-20,"rst",0.487116493
"308",2013-10-21,"rst",0.487116493
"309",2013-10-22,"rst",0.487116493
"310",2013-10-23,"rst",0.487116493
"311",2013-10-24,"rst",0.487116493
"312",2013-10-25,"rst",0.487116493
"313",2013-10-26,"rst",0.487116493
"314",2013-10-27,"rst",0.487116493
"315",2013-10-28,"rst",0.487116493
"316",2013-10-29,"rst",0.487116493
"317",2013-10-30,"rst",0.487116493
"318",2013-10-31,"rst",0.487116493
"319",2013-11-01,"rst",0.600988663
"320",2013-11-02,"rst",0.600988663
"321",2013-11-03,"rst",0.600988663
"322",2013-11-04,"rst",0.600988663
"323",2013-11-05,"rst",0.600988663
"324",2013-11-06,"rst",0.600988663
"325",2013-11-07,"rst",0.600988663
"326",2013-11-08,"rst",0.600988663
"327",2013-11-09,"rst",0.600988663
"328",2013-11-10,"rst",0.600988663
"329",2013-11-11,"rst",0.600988663
"330",2013-11-12,"rst",0.600988663
"331",2013-11-13,"rst",0.600988663
"332",2013-11-14,"rst",0.600988663
"333",2013-11-15,"rst",0.600988663
"334",2013-11-16,"rst",0.600988663
"335",2013-11-17,"rst",0.661721848
"336",2013-11-18,"rst",0.661721848
"337",2013-11-19,"rst",0.661721848
"338",2013-11-20,"rst",0.661721848
"339",2013-11-21,"rst",0.661721848
"340",2013-11-22,"rst",0.661721848
"341",2013-11-23,"rst",0.661721848
"342",2013-11-24,"rst",0.661721848
"343",2013-11-25,"rst",0.661721848
"344",2013-11-26,"rst",0.661721848
"345",2013-11-27,"rst",0.661721848
"346",2013-11-28,"rst",0.661721848
"347",2013-11-29,"rst",0.661721848
"348",2013-11-30,"rst",0.661721848
"349",2013-12-01,"rst",0.661721848
"350",2013-12-02,"rst",0.661721848
"351",2013-12-03,"rst",0.713734348
"352",2013-12-04,"rst",0.713734348
"353",2013-12-05,"rst",0.713734348
"354",2013-12-06,"rst",0.713734348
"355",2013-12-07,"rst",0.713734348
"356",2013-12-08,"rst",0.713734348
"357",2013-12-09,"rst",0.713734348
"358",2013-12-10,"rst",0.713734348
"359",2013-12-11,"rst",0.713734348
"360",2013-12-12,"rst",0.713734348
"361",2013-12-13,"rst",0.713734348
"362",2013-12-14,"rst",0.713734348
"363",2013-12-15,"rst",0.713734348
"364",2013-12-16,"rst",0.713734348
"365",2013-12-17,"rst",0.713734348
"366",2013-12-18,"rst",0.713734348
"367",2013-12-19,"rst",0.620106162
"368",2013-12-20,"rst",0.620106162
"369",2013-12-21,"rst",0.620106162
"370",2013-12-22,"rst",0.620106162
"371",2013-12-23,"rst",0.620106162
"372",2013-12-24,"rst",0.620106162
"373",2013-12-25,"rst",0.620106162
"374",2013-12-26,"rst",0.620106162
"375",2013-12-27,"rst",0.620106162
"376",2013-12-28,"rst",0.620106162
"377",2013-12-29,"rst",0.620106162
"378",2013-12-30,"rst",0.620106162
"379",2013-12-31,"rst",0.620106162
"380",2014-01-01,"rst",0.551002393
"381",2014-01-02,"rst",0.551002393
"382",2014-01-03,"rst",0.551002393
"383",2014-01-04,"rst",0.551002393
"384",2014-01-05,"rst",0.551002393
"385",2014-01-06,"rst",0.551002393
"386",2014-01-07,"rst",0.551002393
"387",2014-01-08,"rst",0.551002393
"388",2014-01-09,"rst",0.551002393
"389",2014-01-10,"rst",0.551002393
"390",2014-01-11,"rst",0.551002393
"391",2014-01-12,"rst",0.551002393
"392",2014-01-13,"rst",0.551002393
"393",2014-01-14,"rst",0.551002393
"394",2014-01-15,"rst",0.551002393
"395",2014-01-16,"rst",0.551002393
"396",2014-01-17,"rst",0.586969769
"397",2014-01-18,"rst",0.586969769
"398",2014-01-19,"rst",0.586969769
"399",2014-01-20,"rst",0.586969769
"400",2014-01-21,"rst",0.586969769
"401",2014-01-22,"rst",0.586969769
"402",2014-01-23,"rst",0.586969769
"403",2014-01-24,"rst",0.586969769
"404",2014-01-25,"rst",0.586969769
"405",2014-01-26,"rst",0.586969769
"406",2014-01-27,"rst",0.586969769
"407",2014-01-28,"rst",0.586969769
"408",2014-01-29,"rst",0.586969769
"409",2014-01-30,"rst",0.586969769
"410",2014-01-31,"rst",0.586969769
"411",2014-02-01,"rst",0.586969769
"412",2014-02-02,"rst",0.573020898
"413",2014-02-03,"rst",0.573020898
"414",2014-02-04,"rst",0.573020898
"415",2014-02-05,"rst",0.573020898
"416",2014-02-06,"rst",0.573020898
"417",2014-02-07,"rst",0.573020898
"418",2014-02-08,"rst",0.573020898
"419",2014-02-09,"rst",0.573020898
"420",2014-02-10,"rst",0.573020898
"421",2014-02-11,"rst",0.573020898
"422",2014-02-12,"rst",0.573020898
"423",2014-02-13,"rst",0.573020898
"424",2014-02-14,"rst",0.573020898
"425",2014-02-15,"rst",0.573020898
"426",2014-02-16,"rst",0.573020898
"427",2014-02-17,"rst",0.573020898
"428",2014-02-18,"rst",0.612840774
"429",2014-02-19,"rst",0.612840774
"430",2014-02-20,"rst",0.612840774
"431",2014-02-21,"rst",0.612840774
"432",2014-02-22,"rst",0.612840774
"433",2014-02-23,"rst",0.612840774
"434",2014-02-24,"rst",0.612840774
"435",2014-02-25,"rst",0.612840774
"436",2014-02-26,"rst",0.612840774
"437",2014-02-27,"rst",0.612840774
"438",2014-02-28,"rst",0.612840774
"439",2014-03-01,"rst",0.612840774
"440",2014-03-02,"rst",0.612840774
"441",2014-03-03,"rst",0.612840774
"442",2014-03-04,"rst",0.612840774
"443",2014-03-05,"rst",0.612840774
"444",2014-03-06,"rst",0.729268182
"445",2014-03-07,"rst",0.729268182
"446",2014-03-08,"rst",0.729268182
"447",2014-03-09,"rst",0.729268182
"448",2014-03-10,"rst",0.729268182
"449",2014-03-11,"rst",0.729268182
"450",2014-03-12,"rst",0.729268182
"451",2014-03-13,"rst",0.729268182
"452",2014-03-14,"rst",0.729268182
"453",2014-03-15,"rst",0.729268182
"454",2014-03-16,"rst",0.729268182
"455",2014-03-17,"rst",0.729268182
"456",2014-03-18,"rst",0.729268182
"457",2014-03-19,"rst",0.729268182
"458",2014-03-20,"rst",0.729268182
"459",2014-03-21,"rst",0.729268182
"460",2014-03-22,"rst",0.651887973
"461",2014-03-23,"rst",0.651887973
"462",2014-03-24,"rst",0.651887973
"463",2014-03-25,"rst",0.651887973
"464",2014-03-26,"rst",0.651887973
"465",2014-03-27,"rst",0.651887973
"466",2014-03-28,"rst",0.651887973
"467",2014-03-29,"rst",0.651887973
"468",2014-03-30,"rst",0.651887973
"469",2014-03-31,"rst",0.651887973
"470",2014-04-01,"rst",0.651887973
"471",2014-04-02,"rst",0.651887973
"472",2014-04-03,"rst",0.651887973
"473",2014-04-04,"rst",0.651887973
"474",2014-04-05,"rst",0.651887973
"475",2014-04-06,"rst",0.651887973
"476",2014-04-07,"rst",0.689435818
"477",2014-04-08,"rst",0.689435818
"478",2014-04-09,"rst",0.689435818
"479",2014-04-10,"rst",0.689435818
"480",2014-04-11,"rst",0.689435818
"481",2014-04-12,"rst",0.689435818
"482",2014-04-13,"rst",0.689435818
"483",2014-04-14,"rst",0.689435818
"484",2014-04-15,"rst",0.689435818
"485",2014-04-16,"rst",0.689435818
"486",2014-04-17,"rst",0.689435818
"487",2014-04-18,"rst",0.689435818
"488",2014-04-19,"rst",0.689435818
"489",2014-04-20,"rst",0.689435818
"490",2014-04-21,"rst",0.689435818
"491",2014-04-22,"rst",0.689435818
"492",2014-04-23,"rst",0.62359096
"493",2014-04-24,"rst",0.62359096
"494",2014-04-25,"rst",0.62359096
"495",2014-04-26,"rst",0.62359096
"496",2014-04-27,"rst",0.62359096
"497",2014-04-28,"rst",0.62359096
"498",2014-04-29,"rst",0.62359096
"499",2014-04-30,"rst",0.62359096
"500",2014-05-01,"rst",0.62359096
"501",2014-05-02,"rst",0.62359096
"502",2014-05-03,"rst",0.62359096
"503",2014-05-04,"rst",0.62359096
"504",2014-05-05,"rst",0.62359096
"505",2014-05-06,"rst",0.62359096
"506",2014-05-07,"rst",0.62359096
"507",2014-05-08,"rst",0.62359096
"508",2014-05-09,"rst",0.727535289
"509",2014-05-10,"rst",0.727535289
"510",2014-05-11,"rst",0.727535289
"511",2014-05-12,"rst",0.727535289
"512",2014-05-13,"rst",0.727535289
"513",2014-05-14,"rst",0.727535289
"514",2014-05-15,"rst",0.727535289
"515",2014-05-16,"rst",0.727535289
"516",2014-05-17,"rst",0.727535289
"517",2014-05-18,"rst",0.727535289
"518",2014-05-19,"rst",0.727535289
"519",2014-05-20,"rst",0.727535289
"520",2014-05-21,"rst",0.727535289
"521",2014-05-22,"rst",0.727535289
"522",2014-05-23,"rst",0.727535289
"523",2014-05-24,"rst",0.727535289
"524",2014-05-25,"rst",0.664307608
"525",2014-05-26,"rst",0.664307608
"526",2014-05-27,"rst",0.664307608
"527",2014-05-28,"rst",0.664307608
"528",2014-05-29,"rst",0.664307608
"529",2014-05-30,"rst",0.664307608
"530",2014-05-31,"rst",0.664307608
"531",2014-06-01,"rst",0.664307608
"532",2014-06-02,"rst",0.664307608
"533",2014-06-03,"rst",0.664307608
"534",2014-06-04,"rst",0.664307608
"535",2014-06-05,"rst",0.664307608
"536",2014-06-06,"rst",0.664307608
"537",2014-06-07,"rst",0.664307608
"538",2014-06-08,"rst",0.664307608
"539",2014-06-09,"rst",0.664307608
"540",2014-06-10,"rst",0.545482947
"541",2014-06-11,"rst",0.545482947
"542",2014-06-12,"rst",0.545482947
"543",2014-06-13,"rst",0.545482947
"544",2014-06-14,"rst",0.545482947
"545",2014-06-15,"rst",0.545482947
"546",2014-06-16,"rst",0.545482947
"547",2014-06-17,"rst",0.545482947
"548",2014-06-18,"rst",0.545482947
"549",2014-06-19,"rst",0.545482947
"550",2014-06-20,"rst",0.545482947
"551",2014-06-21,"rst",0.545482947
"552",2014-06-22,"rst",0.545482947
"553",2014-06-23,"rst",0.545482947
"554",2014-06-24,"rst",0.545482947
"555",2014-06-25,"rst",0.545482947
"556",2014-06-26,"rst",0.556083415
"557",2014-06-27,"rst",0.556083415
"558",2014-06-28,"rst",0.556083415
"559",2014-06-29,"rst",0.556083415
"560",2014-06-30,"rst",0.556083415
"561",2014-07-01,"rst",0.556083415
"562",2014-07-02,"rst",0.556083415
"563",2014-07-03,"rst",0.556083415
"564",2014-07-04,"rst",0.556083415
"565",2014-07-05,"rst",0.556083415
"566",2014-07-06,"rst",0.556083415
"567",2014-07-07,"rst",0.556083415
"568",2014-07-08,"rst",0.556083415
"569",2014-07-09,"rst",0.556083415
"570",2014-07-10,"rst",0.556083415
"571",2014-07-11,"rst",0.556083415
"572",2014-07-12,"rst",0.469590786
"573",2014-07-13,"rst",0.469590786
"574",2014-07-14,"rst",0.469590786
"575",2014-07-15,"rst",0.469590786
"576",2014-07-16,"rst",0.469590786
"577",2014-07-17,"rst",0.469590786
"578",2014-07-18,"rst",0.469590786
"579",2014-07-19,"rst",0.469590786
"580",2014-07-20,"rst",0.469590786
"581",2014-07-21,"rst",0.469590786
"582",2014-07-22,"rst",0.469590786
"583",2014-07-23,"rst",0.469590786
"584",2014-07-24,"rst",0.469590786
"585",2014-07-25,"rst",0.469590786
"586",2014-07-26,"rst",0.469590786
"587",2014-07-27,"rst",0.469590786
"588",2014-07-28,"rst",0.442510253
"589",2014-07-29,"rst",0.442510253
"590",2014-07-30,"rst",0.442510253
"591",2014-07-31,"rst",0.442510253
"592",2014-08-01,"rst",0.442510253
"593",2014-08-02,"rst",0.442510253
"594",2014-08-03,"rst",0.442510253
"595",2014-08-04,"rst",0.442510253
"596",2014-08-05,"rst",0.442510253
"597",2014-08-06,"rst",0.442510253
"598",2014-08-07,"rst",0.442510253
"599",2014-08-08,"rst",0.442510253
"600",2014-08-09,"rst",0.442510253
"601",2014-08-10,"rst",0.442510253
"602",2014-08-11,"rst",0.442510253
"603",2014-08-12,"rst",0.442510253
"604",2014-08-13,"rst",0.431264278
"605",2014-08-14,"rst",0.431264278
"606",2014-08-15,"rst",0.431264278
"607",2014-08-16,"rst",0.431264278
"608",2014-08-17,"rst",0.431264278
"609",2014-08-18,"rst",0.431264278
"610",2014-08-19,"rst",0.431264278
"611",2014-08-20,"rst",0.431264278
"612",2014-08-21,"rst",0.431264278
"613",2014-08-22,"rst",0.431264278
"614",2014-08-23,"rst",0.431264278
"615",2014-08-24,"rst",0.431264278
"616",2014-08-25,"rst",0.431264278
"617",2014-08-26,"rst",0.431264278
"618",2014-08-27,"rst",0.431264278
"619",2014-08-28,"rst",0.431264278
"620",2014-08-29,"rst",0.454738346
"621",2014-08-30,"rst",0.454738346
"622",2014-08-31,"rst",0.454738346
"623",2014-09-01,"rst",0.454738346
"624",2014-09-02,"rst",0.454738346
"625",2014-09-03,"rst",0.454738346
"626",2014-09-04,"rst",0.454738346
"627",2014-09-05,"rst",0.454738346
"628",2014-09-06,"rst",0.454738346
"629",2014-09-07,"rst",0.454738346
"630",2014-09-08,"rst",0.454738346
"631",2014-09-09,"rst",0.454738346
"632",2014-09-10,"rst",0.454738346
"633",2014-09-11,"rst",0.454738346
"634",2014-09-12,"rst",0.454738346
"635",2014-09-13,"rst",0.454738346
"636",2014-09-14,"rst",0.468742609
"637",2014-09-15,"rst",0.468742609
"638",2014-09-16,"rst",0.468742609
"639",2014-09-17,"rst",0.468742609
"640",2014-09-18,"rst",0.468742609
"641",2014-09-19,"rst",0.468742609
"642",2014-09-20,"rst",0.468742609
"643",2014-09-21,"rst",0.468742609
"644",2014-09-22,"rst",0.468742609
"645",2014-09-23,"rst",0.468742609
"646",2014-09-24,"rst",0.468742609
"647",2014-09-25,"rst",0.468742609
"648",2014-09-26,"rst",0.468742609
"649",2014-09-27,"rst",0.468742609
"650",2014-09-28,"rst",0.468742609
"651",2014-09-29,"rst",0.468742609
"652",2014-09-30,"rst",0.525191031
"653",2014-10-01,"rst",0.525191031
"654",2014-10-02,"rst",0.525191031
"655",2014-10-03,"rst",0.525191031
"656",2014-10-04,"rst",0.525191031
"657",2014-10-05,"rst",0.525191031
"658",2014-10-06,"rst",0.525191031
"659",2014-10-07,"rst",0.525191031
"660",2014-10-08,"rst",0.525191031
"661",2014-10-09,"rst",0.525191031
"662",2014-10-10,"rst",0.525191031
"663",2014-10-11,"rst",0.525191031
"664",2014-10-12,"rst",0.525191031
"665",2014-10-13,"rst",0.525191031
"666",2014-10-14,"rst",0.525191031
"667",2014-10-15,"rst",0.525191031
"668",2014-10-16,"rst",0.519780522
"669",2014-10-17,"rst",0.519780522
"670",2014-10-18,"rst",0.519780522
"671",2014-10-19,"rst",0.519780522
"672",2014-10-20,"rst",0.519780522
"673",2014-10-21,"rst",0.519780522
"674",2014-10-22,"rst",0.519780522
"675",2014-10-23,"rst",0.519780522
"676",2014-10-24,"rst",0.519780522
"677",2014-10-25,"rst",0.519780522
"678",2014-10-26,"rst",0.519780522
"679",2014-10-27,"rst",0.519780522
"680",2014-10-28,"rst",0.519780522
"681",2014-10-29,"rst",0.519780522
"682",2014-10-30,"rst",0.519780522
"683",2014-10-31,"rst",0.519780522
"684",2014-11-01,"rst",0.522561117
"685",2014-11-02,"rst",0.522561117
"686",2014-11-03,"rst",0.522561117
"687",2014-11-04,"rst",0.522561117
"688",2014-11-05,"rst",0.522561117
"689",2014-11-06,"rst",0.522561117
"690",2014-11-07,"rst",0.522561117
"691",2014-11-08,"rst",0.522561117
"692",2014-11-09,"rst",0.522561117
"693",2014-11-10,"rst",0.522561117
"694",2014-11-11,"rst",0.522561117
"695",2014-11-12,"rst",0.522561117
"696",2014-11-13,"rst",0.522561117
"697",2014-11-14,"rst",0.522561117
"698",2014-11-15,"rst",0.522561117
"699",2014-11-16,"rst",0.522561117
